time_sec,h3_index,predicted_demand,available_taxis,imbalance_ratio,surge_multiplier,final_fare,target_taxis,forecast_1,forecast_2,forecast_3,forecast_4,forecast_5,forecast_6
2400.0,8830e1ca07fffff,6.00642728805542,3,2.0021424293518066,1.4008569717407227,6724,9,0.9383586049079895,1.060631275177002,0.9227350354194641,1.206949234008789,1.1279348134994507,0.7498185038566589
2400.0,8830e1ca21fffff,5.258450031280518,3,1.7528166770935059,1.3011266708374023,6245,7,1.1109862327575684,1.0985066890716553,0.5004231333732605,1.011986494064331,0.9267159700393677,0.6098312139511108
2400.0,8830e1ca23fffff,0.5936459302902222,0,0.5936459302902222,1.0,4800,1,0.09755811840295792,0.09416495263576508,0.10474405437707901,0.06946419179439545,0.12007974088191986,0.10763483494520187
2400.0,8830e1ca29fffff,0.611458420753479,7,0.08735120296478271,1.0,4800,1,0.1083972230553627,0.09795020520687103,0.11132781952619553,0.06606857478618622,0.12007974088191986,0.10763483494520187
2400.0,8830e1ca2bfffff,0.5652429461479187,13,0.04348022662676298,1.0,4800,1,0.09071195870637894,0.08667580038309097,0.09235905110836029,0.10077878832817078,0.09749418497085571,0.09722316265106201
2400.0,8830e1ca2dfffff,7.000190258026123,3,2.3333967526753745,1.5333587010701497,7360,11,1.6756868362426758,1.2424609661102295,0.9731799364089966,1.243097186088562,1.171654462814331,0.6941103935241699
2400.0,8830e1ca63fffff,0.5994631052017212,2,0.2997315526008606,1.0,4800,1,0.10158777236938477,0.09570547193288803,0.10474405437707901,0.09847411513328552,0.10172849893569946,0.09722316265106201
2700.0,8830e1ca05fffff,5.282257080078125,9,0.5869174533420138,1.0,4800,5,0.8532859086990356,0.930229127407074,0.8583986759185791,1.0680423974990845,0.824691653251648,0.7476091980934143
2700.0,8830e1ca07fffff,5.582204818725586,1,5.582204818725586,2.8328819274902344,13598,16,1.027565360069275,1.0499032735824585,1.0535385608673096,0.986631453037262,0.720679521560669,0.743887186050415
2700.0,8830e1ca21fffff,5.4080071449279785,5,1.0816014289855957,1.0326405715942384,4957,5,1.0406057834625244,0.8918133974075317,0.6046479940414429,1.2215384244918823,0.9399686455726624,0.7094328999519348
2700.0,8830e1ca23fffff,0.6100989580154419,1,0.6100989580154419,1.0,4800,1,0.1083972230553627,0.09795020520687103,0.11132781952619553,0.06754826754331589,0.12007974088191986,0.10479572415351868
2700.0,8830e1ca29fffff,0.9876980781555176,16,0.06173112988471985,1.0,4800,1,0.10875114053487778,0.15852506458759308,0.2055198699235916,0.09776478260755539,0.16793283820152283,0.24920439720153809
2700.0,8830e1ca2bfffff,0.7187842130661011,6,0.11979736884435017,1.0,4800,1,0.11578284949064255,0.1276334822177887,0.13512718677520752,0.09160322695970535,0.11085198819637299,0.13778547942638397
2700.0,8830e1ca2dfffff,5.897101402282715,2,2.9485507011413574,1.7794202804565429,8541,10,0.7839616537094116,1.0141226053237915,0.5809062719345093,1.3123993873596191,1.0861092805862427,1.1196023225784302
2700.0,8830e1ca63fffff,0.6005455255508423,0,0.6005455255508423,1.0,4800,1,0.10158777236938477,0.09570547193288803,0.10474405437707901,0.09995380789041519,0.10417037457227707,0.09438405185937881
3000.0,8830e1ca05fffff,5.792927265167236,10,0.5792927265167236,1.0,4800,7,0.7785366773605347,1.2378692626953125,0.8666945695877075,0.8790148496627808,1.0700956583023071,0.9607161283493042
3000.0,8830e1ca07fffff,5.824680328369141,3,1.9415601094563801,1.376624043782552,6608,9,1.0119210481643677,1.1251873970031738,1.2126141786575317,0.9325756430625916,0.8821956515312195,0.6601866483688354
3000.0,8830e1ca21fffff,4.936580657958984,2,2.468290328979492,1.587316131591797,7619,9,0.6033844947814941,1.0036721229553223,1.0557622909545898,0.6978267431259155,0.8358041048049927,0.7401309013366699
3000.0,8830e1ca23fffff,0.6028465628623962,0,0.6028465628623962,1.0,4800,1,0.10158777236938477,0.09570547193288803,0.10667610168457031,0.1036389097571373,0.10085424035787582,0.09438405185937881
3000.0,8830e1ca29fffff,0.857455313205719,10,0.0857455313205719,1.0,4800,1,0.11129456013441086,0.1337164044380188,0.1698029488325119,0.0935167744755745,0.15238921344280243,0.19673539698123932
3000.0,8830e1ca2bfffff,0.6582763195037842,6,0.10971271991729736,1.0,4800,1,0.11832626909017563,0.0987955778837204,0.10667610168457031,0.10412053763866425,0.09530835598707199,0.1350494772195816
3000.0,8830e1ca2dfffff,5.115251064300537,3,1.705083688100179,1.2820334752400715,6154,7,0.9981452822685242,0.8225299119949341,0.8473632335662842,0.4455684721469879,1.0957777500152588,0.9058660268783569
3000.0,8830e1ca63fffff,0.6028465628623962,2,0.3014232814311981,1.0,4800,1,0.10158777236938477,0.09570547193288803,0.10667610168457031,0.1036389097571373,0.10085424035787582,0.09438405185937881
3300.0,8830e1ca05fffff,5.641430854797363,11,0.5128573504361239,1.0,4800,6,0.931246817111969,1.4638373851776123,0.9295633435249329,0.6880837678909302,1.016190767288208,0.6125086545944214
3300.0,8830e1ca07fffff,4.918432235717773,2,2.4592161178588867,1.5836864471435548,7602,8,0.8571571111679077,1.416195034980774,0.7820964455604553,0.6234705448150635,0.7232330441474915,0.5162799954414368
3300.0,8830e1ca21fffff,5.655639171600342,2,2.827819585800171,1.7311278343200684,8309,10,1.0405652523040771,1.3745121955871582,0.9373810887336731,0.9391788244247437,0.8987435102462769,0.4652579128742218
3300.0,8830e1ca23fffff,0.6193660497665405,1,0.6193660497665405,1.0,4800,1,0.09960781037807465,0.12330544739961624,0.10667610168457031,0.1036389097571373,0.09175366908311844,0.09438405185937881
3300.0,8830e1ca29fffff,0.9659173488616943,10,0.09659173488616943,1.0,4800,1,0.10504768043756485,0.1613164097070694,0.17706875503063202,0.13472430408000946,0.16521303355693817,0.22254709899425507
3300.0,8830e1ca2bfffff,0.7156606912612915,5,0.1431321382522583,1.0,4800,1,0.11380288749933243,0.1263955682516098,0.10667610168457031,0.13693124055862427,0.09903160482645035,0.13282328844070435
3300.0,8830e1ca2dfffff,5.943271160125732,3,1.9810903867085774,1.392436154683431,6684,9,0.8230767250061035,2.119136095046997,0.6401112675666809,0.4637203514575958,1.3051872253417969,0.5920394659042358
3300.0,8830e1ca63fffff,0.5942028760910034,3,0.19806762536366782,1.0,4800,1,0.08873199671506882,0.11427577584981918,0.10334809124469757,0.10594358295202255,0.08751935511827469,0.09438405185937881
3600.0,8830e1ca05fffff,5.075429439544678,14,0.36253067425319124,1.0,4800,10,1.4265458583831787,1.1259599924087524,0.5643264055252075,1.0106780529022217,0.602770984172821,0.3451487421989441
3600.0,8830e1ca07fffff,5.424930095672607,3,1.8083100318908691,1.3233240127563477,6352,14,1.3131929636001587,1.004498839378357,0.6768587231636047,0.6049469113349915,1.000575065612793,0.8248578906059265
3600.0,8830e1ca21fffff,4.360247611999512,5,0.8720495223999023,1.0,4800,9,1.3166477680206299,0.9281368255615234,0.7805927395820618,0.5503728985786438,0.5561531782150269,0.2283443957567215
3600.0,8830e1ca23fffff,0.631986677646637,0,0.631986677646637,1.0,4800,1,0.11382434517145157,0.10104630142450333,0.11618398129940033,0.053836312144994736,0.11092918366193771,0.1361665576696396
3600.0,8830e1ca29fffff,0.5903027057647705,11,0.05366388234225186,1.0,4800,1,0.09962926805019379,0.07381509989500046,0.12526869773864746,0.07200268656015396,0.12352746725082397,0.09605947136878967
3600.0,8830e1ca2bfffff,0.6487475037574768,9,0.07208305597305298,1.0,4800,1,0.09454332292079926,0.11286628991365433,0.12526869773864746,0.11037793010473251,0.11609173566102982,0.08959946781396866
3600.0,8830e1ca2dfffff,4.63698148727417,4,1.1592453718185425,1.063698148727417,5106,10,1.1547478437423706,0.8865485191345215,0.7413308024406433,0.3654847741127014,0.6356958150863647,0.8531739115715027
3600.0,8830e1ca63fffff,0.5906952023506165,1,0.5906952023506165,1.0,4800,1,0.08366749435663223,0.11837958544492722,0.10334809124469757,0.10594358295202255,0.08497235178947449,0.09438405185937881
3900.0,8830e1ca05fffff,3.738816022872925,7,0.5341165746961322,1.0,4800,7,0.7808094024658203,0.6902539730072021,0.8812060952186584,0.5981003642082214,0.4344725012779236,0.3539736270904541
3900.0,8830e1ca07fffff,4.226356029510498,3,1.408785343170166,1.1635141372680664,5585,9,0.6565636992454529,0.8631916642189026,0.7463671565055847,0.8758111596107483,0.6602938175201416,0.42412838339805603
3900.0,8830e1ca21fffff,3.672318935394287,1,3.672318935394287,2.0689275741577147,9931,13,1.0443257093429565,0.9345269799232483,0.5983205437660217,0.4135894477367401,0.4795357286930084,0.20202043652534485
3900.0,8830e1ca23fffff,0.7912189960479736,0,0.7912189960479736,1.0,4800,1,0.11416057497262955,0.1180981695652008,0.1284823715686798,0.11686141043901443,0.14961273968219757,0.16400374472141266
3900.0,8830e1ca29fffff,0.7381560206413269,7,0.10545086009161812,1.0,4800,1,0.11845763027667999,0.11079674959182739,0.1284823715686798,0.12112578004598618,0.13935959339141846,0.11993392556905746
3900.0,8830e1ca2bfffff,0.6874656677246094,12,0.057288805643717446,1.0,4800,1,0.1152288094162941,0.1085520088672638,0.1284823715686798,0.10927478969097137,0.11377210915088654,0.11215563118457794
3900.0,8830e1ca2dfffff,3.4771530628204346,5,0.6954306125640869,1.0,4800,6,0.5230896472930908,0.7819979786872864,0.9670687913894653,0.07455006241798401,0.769247829914093,0.3611988127231598
3900.0,8830e1ca63fffff,0.6187078356742859,4,0.15467695891857147,1.0,4800,1,0.11784728616476059,0.10054423660039902,0.09337589889764786,0.10731508582830429,0.10004231333732605,0.0995829701423645
4200.0,8830e1ca05fffff,3.4288272857666016,10,0.34288272857666013,1.0,4800,6,0.8637856245040894,0.9757227301597595,0.66712486743927,0.22580485045909882,0.3948633670806885,0.301525741815567
4200.0,8830e1ca07fffff,3.8286728858947754,2,1.9143364429473877,1.365734577178955,6556,10,0.721047043800354,0.8555445671081543,0.7876574993133545,0.48319515585899353,0.4929002821445465,0.48832812905311584
4200.0,8830e1ca21fffff,2.871396541595459,6,0.47856609026590985,1.0,4800,5,0.6103640794754028,0.5792805552482605,0.5974546670913696,0.4086114764213562,0.3173256516456604,0.3583601713180542
4200.0,8830e1ca23fffff,0.7979767322540283,0,0.7979767322540283,1.0,4800,2,0.1255647987127304,0.1180981695652008,0.12616422772407532,0.11443682014942169,0.14782169461250305,0.16589105129241943
4200.0,8830e1ca29fffff,0.7373172044754028,11,0.06702883677049117,1.0,4800,1,0.11912286281585693,0.11451776325702667,0.12366214394569397,0.11900736391544342,0.13877519965171814,0.1222318634390831
4200.0,8830e1ca2bfffff,0.673297643661499,7,0.09618537766592843,1.0,4800,1,0.112313412129879,0.11227302253246307,0.12366214394569397,0.09740781038999557,0.11318773031234741,0.11445356905460358
4200.0,8830e1ca2dfffff,3.5937421321868896,1,3.5937421321868896,2.0374968528747557,9780,14,0.5330504775047302,1.3666881322860718,0.7265618443489075,0.26220420002937317,0.2825586497783661,0.42267900705337524
4200.0,8830e1ca63fffff,0.6072877645492554,3,0.2024292548497518,1.0,4800,1,0.10644744336605072,0.10054423660039902,0.09105776250362396,0.10731508582830429,0.10004231333732605,0.10188090801239014
4500.0,8830e1ca05fffff,2.851304531097412,8,0.3564130663871765,1.0,4800,6,0.7457553744316101,0.6384140253067017,0.3889510929584503,0.3568917214870453,0.36057791113853455,0.36071455478668213
4500.0,8830e1ca07fffff,3.3018858432769775,0,3.3018858432769775,1.920754337310791,9220,14,0.6857473254203796,0.7281815409660339,0.2680768668651581,0.522628903388977,0.6173939108848572,0.47985711693763733
4500.0,8830e1ca21fffff,2.7844130992889404,3,0.9281376997629801,1.0,4800,6,0.8169107437133789,0.5721513032913208,0.52760249376297,0.4864417314529419,0.38130682706832886,0.0
4500.0,8830e1ca23fffff,0.7380279302597046,0,0.7380279302597046,1.0,4800,2,0.11912286281585693,0.11366182565689087,0.12126486748456955,0.12360043823719025,0.1523369997739792,0.10804090648889542
4500.0,8830e1ca29fffff,0.6349645853042603,16,0.039685286581516266,1.0,4800,2,0.112313412129879,0.10957393050193787,0.10344276577234268,0.10501041263341904,0.10274314135313034,0.10188090801239014
4500.0,8830e1ca2bfffff,0.6349645853042603,5,0.12699291706085206,1.0,4800,2,0.112313412129879,0.10957393050193787,0.10344276577234268,0.10501041263341904,0.10274314135313034,0.10188090801239014
4500.0,8830e1ca2dfffff,3.259056806564331,5,0.6518113613128662,1.0,4800,7,0.7925013899803162,0.9211558699607849,0.3826907277107239,0.5252187848091125,0.270414799451828,0.3670752942562103
4500.0,8830e1ca63fffff,0.6007444858551025,3,0.20024816195170084,1.0,4800,1,0.10143759846687317,0.10054423660039902,0.09105776250362396,0.10731508582830429,0.09850882738828659,0.10188090801239014
4800.0,8830e1ca05fffff,2.4254095554351807,3,0.8084698518117269,1.0,4800,6,0.3872804343700409,0.6997179985046387,0.4641810655593872,0.2850613594055176,0.49493375420570374,0.09423496574163437
4800.0,8830e1ca07fffff,3.1272616386413574,2,1.5636308193206787,1.2254523277282714,5882,9,0.8096341490745544,0.5729721784591675,0.5295932292938232,0.31041547656059265,0.6029878854751587,0.3016587495803833
4800.0,8830e1ca21fffff,3.3883349895477295,5,0.6776669979095459,1.0,4800,8,0.7856130003929138,0.7305548191070557,0.5463098883628845,0.4929036796092987,0.4823625683784485,0.3505909740924835
4800.0,8830e1ca23fffff,0.6806910634040833,1,0.6806910634040833,1.0,4800,2,0.10147430747747421,0.1085520088672638,0.12616422772407532,0.11359675973653793,0.11645018309354782,0.11445356905460358
4800.0,8830e1ca29fffff,0.6434981226921082,15,0.042899874846140544,1.0,4800,2,0.112313412129879,0.10957393050193787,0.10344276577234268,0.1093323826789856,0.10695470124483109,0.10188090801239014
4800.0,8830e1ca2bfffff,0.6434981226921082,9,0.07149979141023424,1.0,4800,1,0.112313412129879,0.10957393050193787,0.10344276577234268,0.1093323826789856,0.10695470124483109,0.10188090801239014
4800.0,8830e1ca2dfffff,3.0936684608459473,1,3.0936684608459473,1.837467384338379,8820,13,0.716480553150177,0.8621847033500671,0.4100973308086395,0.45380327105522156,0.2840273380279541,0.3670752942562103
4800.0,8830e1ca63fffff,0.6092779636383057,6,0.10154632727305095,1.0,4800,1,0.10143759846687317,0.10054423660039902,0.09105776250362396,0.11163705587387085,0.10272038727998734,0.10188090801239014
5100.0,8830e1ca05fffff,2.741030693054199,8,0.3426288366317749,1.0,4800,9,0.394297331571579,0.6985248327255249,0.7112755179405212,0.34464243054389954,0.24430720508098602,0.34798336029052734
5100.0,8830e1ca07fffff,1.970094084739685,3,0.6566980282465616,1.0,4800,7,0.35188010334968567,0.42357128858566284,0.3595336377620697,0.36802351474761963,0.355778306722641,0.11130715906620026
5100.0,8830e1ca21fffff,2.51407527923584,2,1.25703763961792,1.1028150558471679,5294,10,0.5337195992469788,0.33727094531059265,0.5080779790878296,0.2904472351074219,0.5647304654121399,0.27982908487319946
